policy,n_jobs_completed,avg_jct_min,p95_jct_min,makespan_min,mean_gpu_utilization,fragmentation_rate,backfill_admissions,n_hosts,boot_rep
Oracle_SRPT,656,143.51304878048782,535.25,10115.0,0.19790019566650188,0.0034347399411187437,13,120,139
Oracle_SRPT,656,140.85766768292683,602.5,10115.0,0.2560273953699126,0.006379585326953748,5,120,140
Oracle_SRPT,656,181.4278048780488,650.25,10115.0,0.4751764304251114,0.004577706569008927,22,120,141
Oracle_SRPT,656,184.6046493902439,777.75,10115.0,0.30551876029823694,0.008695652173913044,15,120,142
Oracle_SRPT,656,137.2146036585366,609.75,6257.0,0.4944363363033403,0.0035545023696682463,15,120,143
Oracle_SRPT,656,195.26292682926828,1001.0,10115.0,0.43937904514747056,0.0020232675771370764,163,120,144
Oracle_SRPT,656,129.7125457317073,602.5,10115.0,0.21057921712802755,0.0059329575793533075,3,120,145
Oracle_SRPT,656,135.08320121951223,433.25,10115.0,0.20964957571263787,0.004494976203067161,2,120,146
Oracle_SRPT,656,127.10012195121952,602.5,10115.0,0.27290479588894384,0.004893564962074872,12,120,147
Oracle_SRPT,656,115.86516768292684,379.5,10115.0,0.23193515818091937,0.004611482591653216,1,120,148
Oracle_SRPT,656,133.2280030487805,645.5,9047.0,0.21086524193102682,0.018769787426503846,8,120,149
Oracle_SRPT,656,162.93359756097564,650.25,10115.0,0.3582688220876587,0.0045871559633027525,80,120,150
Oracle_SRPT,656,126.78144817073172,399.25,10115.0,0.15562080655791735,0.006759611322348965,7,120,151
Oracle_SRPT,656,132.50262195121948,644.0,10115.0,0.15580756817432848,0.006061966771441401,10,120,152
Oracle_SRPT,656,173.70685975609754,601.01,10115.0,0.3529662310512439,0.002728512960436562,89,120,153
Oracle_SRPT,656,171.25862804878048,753.0,10115.0,0.2944534282830781,0.001961265015935278,12,120,154
Oracle_SRPT,656,141.4825762195122,644.0,10115.0,0.1931276188416542,0.00467687074829932,5,120,155
Oracle_SRPT,656,136.52524390243903,645.5,10115.0,0.2850737487642115,0.02016849629818739,0,120,156
Oracle_SRPT,656,108.27525914634147,397.0,10115.0,0.25520726746580974,0.0032976092333058533,7,120,157
Oracle_SRPT,656,115.89588414634149,627.5,5657.0,0.29999746810735956,0.0025581990278843694,23,120,158
Oracle_SRPT,656,136.51163109756098,854.0,9047.0,0.2828164435263992,0.009553379508000955,7,120,159
Oracle_SRPT,656,155.68056402439024,713.25,9047.0,0.25403322924726435,0.006633499170812604,0,120,160
Oracle_SRPT,656,126.83009146341465,401.25,10115.0,0.22725530462184865,0.007565522831667117,6,120,161
