policy,n_jobs_completed,avg_jct_min,p95_jct_min,makespan_min,mean_gpu_utilization,fragmentation_rate,backfill_admissions,n_hosts,boot_rep
Backfill_FIFO,617,113.49568881685575,394.5999999999998,10115.0,0.2109786816197065,0.0068073519400953025,0,120,71
RF_SRPT_proxy,617,113.49568881685575,394.5999999999998,10115.0,0.2109786816197065,0.0068073519400953025,0,120,71
FIFO,614,108.58363192182411,651.0,4182.03,0.27353909415204253,0.008832521798210848,0,120,72
Backfill_FIFO,614,105.86239413680781,651.0,4176.0,0.27393407517161555,0.008832521798210848,72,120,72
RF_SRPT_proxy,614,105.24190553745927,651.0,4176.0,0.27393407517161555,0.0020382742611255804,43,120,72
FIFO,560,194.8199285714286,706.1499999999944,9047.0,0.3342487081352935,0.008564678086237449,0,120,73
Backfill_FIFO,560,179.286,706.1499999999944,9047.0,0.3342487081352935,0.008564678086237449,62,120,73
RF_SRPT_proxy,560,179.84505357142856,700.0,9047.0,0.3342487081352935,0.0,18,120,73
FIFO,913,117.80675794085434,400.5999999999998,10115.0,0.2183511194183556,0.007609668755595345,0,120,74
Backfill_FIFO,913,117.80675794085434,400.5999999999998,10115.0,0.2183511194183556,0.007609668755595345,0,120,74
RF_SRPT_proxy,913,117.80675794085434,400.5999999999998,10115.0,0.2183511194183556,0.007609668755595345,0,120,74
FIFO,810,96.54866666666668,307.0,10115.0,0.12881698797165927,0.0038901601830663617,0,120,75
Backfill_FIFO,810,91.99681481481483,307.0,10115.0,0.12881698797165922,0.0036613272311212816,65,120,75
RF_SRPT_proxy,810,92.15237037037039,307.0,10115.0,0.12881698797165922,0.016933638443935927,27,120,75
FIFO,708,128.35632768361583,698.0499999999964,10115.0,0.14606619500741475,0.02042042042042042,0,120,76
Backfill_FIFO,708,128.35632768361583,698.0499999999964,10115.0,0.14606619500741475,0.02042042042042042,0,120,76
RF_SRPT_proxy,708,128.35632768361583,698.0499999999964,10115.0,0.14606619500741475,0.02042042042042042,0,120,76
FIFO,725,193.24659310344828,776.0,10115.0,0.3040121550090624,0.005649717514124294,0,120,77
Backfill_FIFO,725,167.11004137931033,700.0,10115.0,0.3040121550090625,0.00651890482398957,91,120,77
RF_SRPT_proxy,725,169.51417931034484,711.1999999999994,10115.0,0.3040121550090624,0.01933941764450239,44,120,77
FIFO,208,247.82336538461539,1797.199999999988,6257.0,0.252033607359757,0.0,0,120,78
Backfill_FIFO,208,247.8041346153846,1797.199999999988,6257.0,0.252033607359757,0.0,2,120,78
RF_SRPT_proxy,208,247.8041346153846,1797.199999999988,6257.0,0.252033607359757,0.01886199308393587,2,120,78
FIFO,665,157.06186466165417,616.7999999999988,10115.0,0.3020971638655462,0.005119453924914676,0,120,79
Backfill_FIFO,665,147.74006015037597,616.7999999999988,10115.0,0.3020971638655462,0.005363237445148708,27,120,79
RF_SRPT_proxy,665,147.4859248120301,616.7999999999988,10115.0,0.30209716386554614,0.019990248659190638,6,120,79
FIFO,693,107.37565656565657,406.0,10115.0,0.19467840665678043,0.005760921747479597,0,120,80
Backfill_FIFO,693,107.35256854256855,406.0,10115.0,0.19467840665678043,0.005760921747479597,3,120,80
RF_SRPT_proxy,693,107.35256854256855,406.0,10115.0,0.19467840665678043,0.02040326452232357,1,120,80
FIFO,350,232.07891428571426,1350.0000000000023,6257.0,0.3949905222817111,0.00332871012482663,0,120,81
Backfill_FIFO,350,215.87891428571427,1350.0000000000023,6257.0,0.39499052228171116,0.00332871012482663,40,120,81
RF_SRPT_proxy,350,217.98177142857142,1350.0000000000023,6257.0,0.39499052228171105,0.019972260748959778,16,120,81
FIFO,501,149.77656686626747,700.0,10115.0,0.14921179560059322,0.011896431070678797,0,120,82
Backfill_FIFO,501,149.77457085828343,700.0,10115.0,0.14921179560059322,0.011896431070678797,1,120,82
RF_SRPT_proxy,501,149.77457085828343,700.0,10115.0,0.14921179560059322,0.011896431070678797,0,120,82
FIFO,737,142.77603799185889,596.0,9047.0,0.29852697602335954,0.007390300230946882,0,120,83
Backfill_FIFO,737,142.77603799185889,596.0,9047.0,0.29852697602335954,0.007390300230946882,0,120,83
RF_SRPT_proxy,737,142.77603799185889,596.0,9047.0,0.29852697602335954,0.007390300230946882,0,120,83
